vassdragNr,innsjo_nr,year,Coniferous forest,Transitional woodland-shrub,Peat bogs,Water bodies,Non-irrigated arable land,"Land principally occupied by agriculture, with significant areas of natural vegetation",Discontinuous urban fabric,Mixed forest,Sea and ocean,Broad-leaved forest,Moors and heathland,Bare rocks,Sparsely vegetated areas,Glaciers and perpetual snow,Complex cultivation patterns,Sport and leisure facilities,Water courses,Natural grasslands,Continuous urban fabric,Industrial or commercial units,Road and rail networks and associated land,Port areas,Green urban areas,Mineral extraction sites,Pastures,NA,total_pop,pop_density,jan_temp_mean,jan_temp_max,jan_temp_min,jan_total_precip,jan_snow_depth,feb_temp_mean,feb_temp_max,feb_temp_min,feb_total_precip,feb_snow_depth,mar_temp_mean,mar_temp_max,mar_temp_min,mar_total_precip,mar_snow_depth,apr_temp_mean,apr_temp_max,apr_temp_min,apr_total_precip,apr_snow_depth,may_temp_mean,may_temp_max,may_temp_min,may_total_precip,may_snow_depth,jun_temp_mean,jun_temp_max,jun_temp_min,jun_total_precip,jun_snow_depth,jul_temp_mean,jul_temp_max,jul_temp_min,jul_total_precip,jul_snow_depth,aug_temp_mean,aug_temp_max,aug_temp_min,aug_total_precip,aug_snow_depth,sep_temp_mean,sep_temp_max,sep_temp_min,sep_total_precip,sep_snow_depth,oct_temp_mean,oct_temp_max,oct_temp_min,oct_total_precip,oct_snow_depth,nov_temp_mean,nov_temp_max,nov_temp_min,nov_total_precip,nov_snow_depth,dec_temp_mean,dec_temp_max,dec_temp_min,dec_total_precip,dec_snow_depth
016.CA11C,13775,1991,83.85359324948159,0,0,1.976368590252953,0,0,0,0,0,0,0,0,14.170038160265456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.02299615593364,1.5144897460937727,-18.11888732910154,98.23576180808047,963.37890625,-7.9800650460379075,4.4951339721679915,-19.081823730468727,40.77864010101351,886.71875,0.25982508915728886,11.540460205078148,-7.303648376464821,87.23230470229382,1065.4296875,2.892712741427971,11.918679809570335,-4.752111816406227,54.17215940786946,617.67578125,9.1709902035293,24.213967895507835,-1.644468688964821,10.993945152627305,88.37890625,10.286876636081274,18.950830078125023,2.2996917724609602,142.50655584075034,-7.3453647229951e-21,16.896473862022503,29.286172485351585,6.791986083984398,99.48198173733047,-7.3453647229951e-21,15.471697333551248,24.282998657226585,7.204812622070335,47.89968986415616,-7.3453647229951e-21,10.283001920912028,23.973733520507835,0.6617065429687727,93.41069942392366,-7.3453647229951e-21,4.708475695374204,11.702310180664085,-2.2190994262695085,50.59692902631241,7.8125,0.29166039360896434,7.30787048339846,-9.326193237304665,147.02915346244438,179.19921875,-2.6575666776267326,8.40857849121096,-12.802191162109352,34.75419565450011,181.15234375
016.CA11C,13775,1996,83.85359324948159,0,0,1.976368590252953,0,0,0,0,0,0,0,0,14.170038160265456,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.592252251200512,-8.64485282487766,1.5004974365234602,-26.350485229492165,71.728658080211,515.13671875,-8.84413342969168,2.5061889648437727,-19.291708374023415,55.12736059188228,805.6640625,-3.325997621269636,4.847558593750023,-10.461912536621071,17.492837663215965,702.63671875,2.5774353663126703,15.274278259277366,-10.183752441406227,25.83710498089431,571.2890625,6.639636878557127,21.051660156250023,-0.9950775146484148,129.5039263627018,104.98046875,12.960318946838413,21.57721862792971,2.9636016845703352,74.37433545388572,-7.3453647229951e-21,14.132764250232356,24.606317138671898,5.09577331542971,60.430435845454156,-7.3453647229951e-21,15.752947907806771,24.062860107421898,7.522668457031273,145.94627388617454,-7.3453647229951e-21,9.378831227620452,19.740167236328148,1.0320983886718977,93.92156899023618,-7.3453647229951e-21,5.776940835932294,14.630883789062523,-1.4085906982421648,113.3103264530213,3.41796875,-2.4363697687784622,11.072488403320335,-13.694654846191384,72.60045639849011,221.19140625,-9.340408050373014,2.4402862548828352,-23.540357971191384,69.11804909984909,551.7578125
016.CA11B,13775,1991,95.2622911990616,3.3791633299872545,0,0,0,0,0,0,0,0,0,0,1.358545470951151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.02299615593364,1.5144897460937727,-18.11888732910154,98.23576180808047,963.37890625,-7.9800650460379075,4.4951339721679915,-19.081823730468727,40.77864010101351,886.71875,0.25982508915728886,11.540460205078148,-7.303648376464821,87.23230470229382,1065.4296875,2.892712741427971,11.918679809570335,-4.752111816406227,54.17215940786946,617.67578125,9.1709902035293,24.213967895507835,-1.644468688964821,10.993945152627305,88.37890625,10.286876636081274,18.950830078125023,2.2996917724609602,142.50655584075034,-7.3453647229951e-21,16.896473862022503,29.286172485351585,6.791986083984398,99.48198173733047,-7.3453647229951e-21,15.471697333551248,24.282998657226585,7.204812622070335,47.89968986415616,-7.3453647229951e-21,10.283001920912028,23.973733520507835,0.6617065429687727,93.41069942392366,-7.3453647229951e-21,4.708475695374204,11.702310180664085,-2.2190994262695085,50.59692902631241,7.8125,0.29166039360896434,7.30787048339846,-9.326193237304665,147.02915346244438,179.19921875,-2.6575666776267326,8.40857849121096,-12.802191162109352,34.75419565450011,181.15234375
016.CA11B,13775,1996,95.2622911990616,3.3791633299872545,0,0,0,0,0,0,0,0,0,0,1.358545470951151,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.8839260981229349,-8.64485282487766,1.5004974365234602,-26.350485229492165,71.728658080211,515.13671875,-8.84413342969168,2.5061889648437727,-19.291708374023415,55.12736059188228,805.6640625,-3.325997621269636,4.847558593750023,-10.461912536621071,17.492837663215965,702.63671875,2.5774353663126703,15.274278259277366,-10.183752441406227,25.83710498089431,571.2890625,6.639636878557127,21.051660156250023,-0.9950775146484148,129.5039263627018,104.98046875,12.960318946838413,21.57721862792971,2.9636016845703352,74.37433545388572,-7.3453647229951e-21,14.132764250232356,24.606317138671898,5.09577331542971,60.430435845454156,-7.3453647229951e-21,15.752947907806771,24.062860107421898,7.522668457031273,145.94627388617454,-7.3453647229951e-21,9.378831227620452,19.740167236328148,1.0320983886718977,93.92156899023618,-7.3453647229951e-21,5.776940835932294,14.630883789062523,-1.4085906982421648,113.3103264530213,3.41796875,-2.4363697687784622,11.072488403320335,-13.694654846191384,72.60045639849011,221.19140625,-9.340408050373014,2.4402862548828352,-23.540357971191384,69.11804909984909,551.7578125
017.AZ,8163,1987,90.92406152137748,0.8593475604498221,0.05447161482048553,0.5541803283860207,0,3.703228547332469,0.5954020909528747,0.8906845126052365,0,0.6309453454110293,0,0,0,0,0,1.051575575685049,0,0,0,0.7361029029795342,0,0,0,0,0,0,1534,32.43154403001781,-9.142506580968028,5.684045410156273,-22.83214721679685,38.677717740993955,607.8125,-3.4555458931695626,4.62178649902346,-13.862045288085914,54.14220715053659,595.5078125,-4.153447436260899,5.38223571777346,-16.1137023925781,129.14768430764667,862.6953125,4.313830231560621,18.00842285156252,-3.4898376464843524,67.82389641301734,817.7734375,8.859342956543003,21.51084899902346,1.6430480957031477,81.6633951903519,1.953125,11.331073591444248,21.22796630859377,5.498254394531273,123.9831589726812,-7.3453647229951e-21,15.134107720980115,24.662896728515648,8.85893249511721,64.84966323803931,-7.3453647229951e-21,12.92990901085641,19.876919555664085,7.534042358398461,143.19556593249132,-7.3453647229951e-21,10.35775938245987,17.74633483886721,3.4361938476562726,94.39282426230804,-7.3453647229951e-21,7.869175223894047,13.324542236328147,1.6867706298828353,324.8612119944788,-7.3453647229951e-21,2.3299906921386992,8.745739746093772,-5.999118041992165,109.89247010097287,49.8046875,0.048364889493575446,7.87662048339846,-6.951705932617164,40.06844863605181,100.9765625
018.62B,9947,1992,68.20461170041413,0,0,10.3020000077625,0,0,0,5.21698124192215,0,16.276407049901223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12.262186455584567,2.697312947755222,10.596917724609398,-3.2094635009765398,39.01424702259604,16.6015625,2.5419872459324324,8.715997314453148,-8.142401123046852,36.79937896062668,78.125,3.9147374430010586,10.85486755371096,-4.54649963378904,76.16244086917234,32.2265625,5.292329237196213,14.421731567382835,-1.2258361816406023,67.20032025033973,40.0390625,13.298621749877952,24.894448852539085,1.3396545410156477,37.84944681616409,-7.3453647229951e-21,18.447170363532223,26.87696228027346,10.514550781250023,4.260028058393317,-7.3453647229951e-21,16.95195014297326,26.389886474609398,10.505899047851585,54.647800135132485,-7.3453647229951e-21,14.55557752219579,21.72901306152346,7.83155212402346,135.87028990337657,-7.3453647229951e-21,11.904542689853258,18.20185241699221,5.762231445312523,71.64982011425636,-7.3453647229951e-21,5.1578366761566485,16.153619384765648,-5.91283264160154,80.86237537619212,155.2734375,3.3420324961344363,10.503991699218773,-1.9543518066406023,144.55806818775585,137.6953125,1.890559481549019,8.40314636230471,-4.491094970703102,69.49524028417997,4.8828125
018.62B,9941,1992,68.88712850843494,0,0,9.047627556439716,0,0,0,5.109603537173477,0,16.95564039795187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12.0426066255695,2.697312947755222,10.596917724609398,-3.2094635009765398,39.01424702259604,16.6015625,2.5419872459324324,8.715997314453148,-8.142401123046852,36.79937896062668,78.125,3.9147374430010586,10.85486755371096,-4.54649963378904,76.16244086917234,32.2265625,5.292329237196213,14.421731567382835,-1.2258361816406023,67.20032025033973,40.0390625,13.298621749877952,24.894448852539085,1.3396545410156477,37.84944681616409,-7.3453647229951e-21,18.447170363532223,26.87696228027346,10.514550781250023,4.260028058393317,-7.3453647229951e-21,16.95195014297326,26.389886474609398,10.505899047851585,54.647800135132485,-7.3453647229951e-21,14.55557752219579,21.72901306152346,7.83155212402346,135.87028990337657,-7.3453647229951e-21,11.904542689853258,18.20185241699221,5.762231445312523,71.64982011425636,-7.3453647229951e-21,5.1578366761566485,16.153619384765648,-5.91283264160154,80.86237537619212,155.2734375,3.3420324961344363,10.503991699218773,-1.9543518066406023,144.55806818775585,137.6953125,1.890559481549019,8.40314636230471,-4.491094970703102,69.49524028417997,4.8828125
018.3Z,8995,2009,88.7486327489875,2.151511120308235,1.0984814891457515,3.420221519299179,0,1.2098323824164128,0,1.4952306343059292,0,1.8760901055369972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,9.99310149048099,-0.8895838255523074,6.961206054687523,-11.954161071777321,167.39323243626458,699.70703125,-3.761310822623102,5.737969970703148,-11.910498046874977,65.48538976331741,779.296875,0.7083656639181299,7.988854980468773,-8.63634338378904,129.40698313150278,884.27734375,6.285107654995414,15.927606201171898,-1.4688171386718523,36.16099239816961,642.08984375,10.393644587198935,21.522805786132835,3.3955932617187727,81.42606576333122,-7.3453647229951e-21,14.203566106160508,27.711328125000023,5.256555175781273,51.7658337986191,-7.3453647229951e-21,16.257091612456975,28.223352050781273,10.377557373046898,196.25473209423916,-7.3453647229951e-21,14.9589913563062,21.859399414062523,8.972528076171898,136.40459050511566,-7.3453647229951e-21,12.417183197869235,19.828607177734398,3.2045989990234602,47.85665245785964,-7.3453647229951e-21,4.958821253622773,11.187921142578148,-1.2627319335937273,108.02793387006915,1.953125,4.004015138414189,10.025758361816429,-1.3808654785156023,229.655769669872,93.75,-2.9529160243208423,4.383523559570335,-17.76018371582029,154.92278348498445,379.8828125
019.DB2E,1311,1997,9.144816788184707,0,0,0,0,0,0,0,0,0,90.85518321181527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.557648387348308,3.7474405924479393,-23.482799275716122,32.04152355251111,736.6536458333334,-3.7317980993361552,3.7087595621745018,-14.80505472819008,203.5225199364099,1309.8958333333333,-2.901604018672799,4.416340128580752,-14.663071695963518,114.83738609941342,1320.9635416666667,-1.2173508679424951,9.293979899088564,-10.74658304850258,37.828233813094414,1226.8880208333333,3.0629101223415964,14.365594482421898,-4.772904459635394,68.884133050427,1066.40625,10.374656776145665,19.067127482096378,1.189045206705752,132.23622821008618,347.9817708333333,13.216315554547085,20.492038981119816,5.514006551106793,83.33683935956297,-7.3453647229951e-21,15.068952930956357,24.291680908203148,6.095905558268252,117.77556547970983,-7.3453647229951e-21,7.690665372212739,16.810662841796898,0.9077341715495019,81.23392225898247,3.90625,1.3293235819826918,10.422489420572939,-7.523240152994769,106.76021786946303,107.74739583333333,-1.9737738715277449,7.475783284505231,-9.82524719238279,156.52271998575054,395.5078125,-4.777694208562157,2.359816487630231,-13.131628417968727,117.600882698999,804.0364583333334
019.DB2E,1311,2003,9.144816788184707,0,0,0,0,0,0,0,0,0,90.85518321181527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.054667328654696,-6.853334124712092,4.08826599121096,-23.021800740559872,113.39434063557617,1308.2682291666667,-6.5801976173642815,0.6837351481120019,-17.265646362304665,30.033928205937126,1310.8723958333333,-1.9970557906721258,6.722375488281273,-10.510275268554665,76.29860911070215,1560.546875,0.7571354548136545,13.33674011230471,-9.48619689941404,73.65619117053868,1285.4817708333333,3.5479216572204564,14.058475748697939,-4.931194051106748,162.78207227482372,1075.5208333333333,10.51725713235362,19.325499471028667,2.6671386718750227,99.89259739650436,332.03125,13.51035533207721,22.28132019042971,5.646971638997418,116.77279931629887,-7.27919033709973e-21,12.60266257665493,24.974455769856792,3.5849955240885643,47.9025158017888,-7.27919033709973e-21,8.089404791372809,17.332325236002628,-0.9692698160807064,176.28745690810396,10.416666666666666,1.059070185179375,9.532189941406273,-8.272161865234352,63.142342590083445,156.57552083333334,-0.2177415777135631,4.061512247721377,-9.890264892578102,155.15360124076594,566.7317708333334,-2.7234632690320004,4.970259602864606,-15.792344156901018,102.97678632478124,684.8958333333334
019.DB2E,1311,2007,9.144816788184707,0,0,0,0,0,0,0,0,0,90.85518321181527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.049993233355982,4.471027628580752,-16.32341613769529,196.26281969673678,867.1875,-6.431458483801937,3.066664632161481,-17.555156453450497,97.8123395334253,1239.9088541666667,-0.5487783821679955,6.900064086914085,-12.69371643066404,107.58676827832403,1323.8932291666667,2.0158889558580313,11.519962565104189,-6.920197550455707,53.319401920821484,934.2447916666666,5.054711408170779,14.040856933593773,-3.6645212809244563,82.78266132537955,437.8255208333333,11.652419605961578,23.542662556966167,1.5042714436849185,89.52171059695029,12.6953125,10.429673329561865,17.89270935058596,4.443251546223981,221.94759529688804,-7.3453647229951e-21,10.846955017035157,20.406798299153667,1.6879821777343977,115.74872953469158,0.3255208333333333,6.571713023715556,13.772576904296898,-1.157329305012998,98.81382705054165,13.671875,4.096884328917402,10.849760945638044,-3.0413421630859148,30.44645400268209,11.71875,-1.160452199865252,7.723463948567731,-9.707230631510393,74.67488480151967,201.171875,-4.537016727078329,3.9999430338541893,-11.554332478841124,113.86339904799907,511.0677083333333
019.DB2D,1311,1997,56.98605364285925,0,0,0,0,0,0,1.3590572695018035,0,0,33.90173666054036,0,7.753152427098588,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3938923347600138,-8.314246528379343,3.7325378417968977,-22.89311828613279,31.303713045094383,729.248046875,-3.6367343902587663,3.7085968017578352,-14.565222167968727,201.64170282110305,1298.828125,-2.802289975074004,4.369252777099632,-14.119451904296852,111.232687173203,1294.189453125,-1.1054738786485103,9.533135986328148,-10.428659820556618,37.07532656674317,1200.1953125,3.186620289792316,14.537316894531273,-4.6828750610351335,69.82105225283419,1039.0625,10.487245390150292,19.12799987792971,1.8099761962890852,134.68756608402188,321.044921875,13.28195394290394,20.533380126953148,5.62012634277346,84.35018289244312,-7.3453647229951e-21,15.140655238654048,24.346765136718773,6.305703735351585,117.78074487498813,-7.3453647229951e-21,7.778178257412392,16.879998779296898,1.0184188842773665,80.58306064801357,3.41796875,1.4536771343600492,10.488244628906273,-7.214254760742165,106.05474971153583,104.248046875,-1.7677734374999687,7.580926513671898,-9.263410949707009,157.2967657710187,377.685546875,-4.5467839928083436,2.3673034667968977,-12.629370117187477,117.65401154747224,782.71484375
019.DB2D,1311,2003,56.98605364285925,0,0,0,0,0,0,1.3590572695018035,0,0,33.90173666054036,0,7.753152427098588,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.378623171660048,-6.672303632510591,4.067006683349632,-22.75426330566404,111.18683791283601,1294.189453125,-6.482533132462251,0.8961158752441634,-17.081564331054665,30.192235658933697,1298.33984375,-1.9280659378215432,6.9935775756836165,-10.384886169433571,75.98810864785221,1550.048828125,0.811240408155669,13.527879333496116,-9.082434082031227,73.96584847601773,1273.193359375,3.6447571046890914,14.415853118896507,-4.738485717773415,163.10470911258435,1056.884765625,10.610261599222838,19.356240844726585,2.9833351135254134,100.57625149620719,314.208984375,13.565179997105773,22.31794128417971,5.823403930664085,118.91725770955475,-7.27919033709973e-21,12.68520442183302,24.992761230468773,3.7108093261718977,47.00325183371845,-7.27919033709973e-21,8.182782702975814,17.38050231933596,-0.8045562744140398,174.57869480875843,9.033203125,1.1736659880607618,9.62976989746096,-7.989935302734352,62.90482180594381,154.296875,-0.0025374942355540497,4.37637863159182,-9.300970458984352,155.87284676398028,543.9453125,-2.4672125252344017,5.076379394531273,-14.845453643798805,101.95380670766241,648.681640625
019.DB2D,1311,2007,56.98605364285925,0,0,0,0,0,0,1.3590572695018035,0,0,33.90173666054036,0,7.753152427098588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.789988499303007,4.543557739257835,-15.58025207519529,193.39800191846734,817.626953125,-6.2932543027968535,3.238038635253929,-17.128637695312477,98.13878051346236,1198.73046875,-0.48642473528460073,6.9760910034179915,-12.71031799316404,106.54721111937704,1285.888671875,2.1346925311618463,11.93317565917971,-6.701025390624977,52.06274477738759,890.869140625,5.2607243117466,14.450200653076195,-3.2727569580077898,82.34752009972368,391.357421875,11.715608172946531,23.635598754882835,1.6035552978515852,90.32909400509936,9.521484375,10.494102609285761,17.92054138183596,4.559625244140648,221.98371695338537,-7.3453647229951e-21,10.924125987227256,20.489968872070335,1.8124938964843977,115.33531047676604,0.244140625,6.671175914340566,13.886834716796898,-0.9961456298827898,97.23142058930279,12.6953125,4.176767972720597,10.90998229980471,-2.7864021301269304,29.94903461557996,10.986328125,-1.0181905534532092,7.778314208984398,-9.0290702819824,73.28672739407693,192.87109375,-4.184577420962739,4.054010009765648,-10.77654113769529,113.15666801666069,493.1640625
019.F2F,1293,1999,59.32251032470992,0,5.316562191020402,0.9570873408540074,0,0,0,0,0,0,9.503843878198891,0,24.899996265216785,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2551918707056177,-5.9509357247301296,3.0911727905273665,-19.062704467773415,132.57777883372412,1136.71875,-6.665323956807413,4.849649047851585,-20.977972412109352,85.92625800521958,1197.75390625,-2.3325510250624575,5.629571533203148,-9.973860168457009,126.64935392150767,1482.421875,1.562212498982774,10.402139282226585,-7.657385253906227,77.14855701832946,1264.16015625,4.438520460231359,15.13227233886721,-4.64641418457029,79.5411150648242,786.1328125,9.615496910942966,18.60566101074221,1.517335510253929,207.1080686106228,14.16015625,13.464789347494815,23.374063110351585,4.603967285156273,64.62102501429712,-7.3453647229951e-21,11.84301994487808,22.97913513183596,3.9926391601562727,120.61621789549548,-7.3453647229951e-21,10.464253319634366,19.908410644531273,3.3428207397461165,183.2443148306666,-7.3453647229951e-21,3.393517512659912,9.212037658691429,-1.4370330810546648,101.30533192502256,75.1953125,1.521610980563736,7.702005004882835,-5.557943725585915,95.15764261449533,76.66015625,-5.0184438890026115,4.927667236328148,-16.269552612304665,132.75420430409213,664.0625
